test_name,tcp_flavor,time_iter,bits_per_second,rtt_ms,cwnd_size_bytes
amsterdam_wlan_noload,cubic,56,57677503.71302187,73.758,475392
amsterdam_wlan_noload,cubic,57,47165875.39357923,74.764,475392
amsterdam_wlan_noload,cubic,58,47209714.49282595,74.465,476630
amsterdam_wlan_noload,cubic,59,47143253.61465425,74.632,347878
amsterdam_wlan_noload,reno,0,115213747.06171258,78.359,3231180
amsterdam_wlan_noload,reno,1,162529929.06509206,70.63,1704726
amsterdam_wlan_noload,reno,2,183472366.90633556,72.228,1720820
amsterdam_wlan_noload,reno,3,127908111.82834964,70.416,869076
amsterdam_wlan_noload,reno,4,92303302.3705624,69.419,885170
amsterdam_wlan_noload,reno,5,105888806.84909625,71.401,902502
amsterdam_wlan_noload,reno,6,83898746.91243227,69.856,461774
amsterdam_wlan_noload,reno,7,46170262.97092212,70.486,477868
amsterdam_wlan_noload,reno,8,57621838.1123658,70.039,495200
amsterdam_wlan_noload,reno,9,57678889.338602,69.839,512532
amsterdam_wlan_noload,reno,10,56613878.25341935,69.454,529864
amsterdam_wlan_noload,reno,11,60804940.55632438,70.848,545958
amsterdam_wlan_noload,reno,12,57736460.183225214,70.256,562052
amsterdam_wlan_noload,reno,13,59761059.63585297,70.701,578146
amsterdam_wlan_noload,reno,14,57606523.69554242,73.902,594240
amsterdam_wlan_noload,reno,15,39894518.40422707,70.274,310738
amsterdam_wlan_noload,reno,16,34604495.12640918,72.023,162178
amsterdam_wlan_noload,reno,17,23045142.274498332,70.648,178272
amsterdam_wlan_noload,reno,18,23063137.578085817,71.444,195604
amsterdam_wlan_noload,reno,19,23068487.7514716,70.299,105230
amsterdam_wlan_noload,reno,20,10485791.250093132,73.653,121324
amsterdam_wlan_noload,reno,21,11540648.640462728,70.415,137418
amsterdam_wlan_noload,reno,22,11532502.041645579,69.628,154750
amsterdam_wlan_noload,reno,23,23071416.826554406,69.61,172082
amsterdam_wlan_noload,reno,24,22013866.01310407,70.485,189414
amsterdam_wlan_noload,reno,25,24115319.029297274,71.266,205508
amsterdam_wlan_noload,reno,26,22027386.72561785,69.971,221602
amsterdam_wlan_noload,reno,27,23062722.534777015,71.294,238934
amsterdam_wlan_noload,reno,28,23063599.36568097,69.445,256266
amsterdam_wlan_noload,reno,29,35655362.65045026,71.681,273598
amsterdam_wlan_noload,reno,30,23069894.439775284,70.69,289692
amsterdam_wlan_noload,reno,31,33553256.04121445,71.713,305786
amsterdam_wlan_noload,reno,32,34617340.05867097,70.11,323118
amsterdam_wlan_noload,reno,33,33546781.744620625,70.142,340450
amsterdam_wlan_noload,reno,34,34610657.44063365,69.851,183224
amsterdam_wlan_noload,reno,35,11527764.49614375,69.644,199318
amsterdam_wlan_noload,reno,36,23074740.095761687,70.465,216650
amsterdam_wlan_noload,reno,37,22027981.6979655,72.319,232744
amsterdam_wlan_noload,reno,38,34586857.91616516,69.829,248838
amsterdam_wlan_noload,reno,39,23066065.294584837,70.622,266170
amsterdam_wlan_noload,reno,40,33565575.699684575,69.393,282264
amsterdam_wlan_noload,reno,41,34604979.86236074,75.019,299596
amsterdam_wlan_noload,reno,42,24121614.4779168,72.741,316928
amsterdam_wlan_noload,reno,43,35640036.241599,71.087,334260
amsterdam_wlan_noload,reno,44,36701737.25528246,70.617,350354
amsterdam_wlan_noload,reno,45,26215606.30550789,88.61,189414
amsterdam_wlan_noload,reno,46,23060532.12320318,70.053,206746
amsterdam_wlan_noload,reno,47,22024369.01652126,70.21,224078
amsterdam_wlan_noload,reno,48,23070194.22544,70.498,240172
amsterdam_wlan_noload,reno,49,35642958.587305516,71.521,257504
amsterdam_wlan_noload,reno,50,23081644.16551522,70.742,273598
amsterdam_wlan_noload,reno,51,33538803.28281206,69.62,290930
amsterdam_wlan_noload,reno,52,34617443.2694221,69.803,308262
amsterdam_wlan_noload,reno,53,33555238.01936112,70.059,324356
amsterdam_wlan_noload,reno,54,34595951.56428069,70.571,341688
amsterdam_wlan_noload,reno,55,34602488.25780672,76.171,178272
amsterdam_wlan_noload,reno,56,22015209.334681846,70.567,194366
amsterdam_wlan_noload,reno,57,23078250.100171536,69.951,211698
amsterdam_wlan_noload,reno,58,23069410.398634437,69.863,227792
amsterdam_wlan_noload,reno,59,23042195.17341845,70.269,243886
amsterdam_wlan_noload,vegas,0,17810297.23028533,72.437,203032
amsterdam_wlan_noload,vegas,1,22014878.73642921,73.096,216650
amsterdam_wlan_noload,vegas,2,26220640.54775877,72.333,230268
amsterdam_wlan_noload,vegas,3,24102858.59047924,72.911,242648
amsterdam_wlan_noload,vegas,4,27276696.27634836,72.52,252552
amsterdam_wlan_noload,vegas,5,25161621.701835122,93.434,262456
amsterdam_wlan_noload,vegas,6,28319424.68857643,72.997,271122
amsterdam_wlan_noload,vegas,7,28303936.673944343,72.376,277312
amsterdam_wlan_noload,vegas,8,28296612.01298362,72.845,292168
amsterdam_wlan_noload,vegas,9,30428177.27491049,73.947,299596
amsterdam_wlan_noload,vegas,10,32502279.768493377,73.012,311976
amsterdam_wlan_noload,vegas,11,33565173.437446214,73.668,313214
amsterdam_wlan_noload,vegas,12,32498251.15459341,72.663,316928
amsterdam_wlan_noload,vegas,13,33552520.108943455,73.923,319404
amsterdam_wlan_noload,vegas,14,33564064.7645684,72.898,328070
amsterdam_wlan_noload,vegas,15,34602178.89486624,72.848,330546
amsterdam_wlan_noload,vegas,16,36686733.66367013,73.777,345402
amsterdam_wlan_noload,vegas,17,34606157.72417622,72.788,346640
amsterdam_wlan_noload,vegas,18,34614846.67396207,73.466,355306
amsterdam_wlan_noload,vegas,19,35648481.76996469,73.142,363972
amsterdam_wlan_noload,vegas,20,39845052.01753961,75.997,376352
amsterdam_wlan_noload,vegas,21,38800105.70115322,73.699,385018
amsterdam_wlan_noload,vegas,22,40884774.79622568,72.865,391208
amsterdam_wlan_noload,vegas,23,42988003.17863072,73.174,402350
amsterdam_wlan_noload,vegas,24,43001763.33201453,74.358,407302
amsterdam_wlan_noload,vegas,25,38795526.83214412,73.396,417206
amsterdam_wlan_noload,vegas,26,47191959.21034483,73.74,424634
amsterdam_wlan_noload,vegas,27,46137481.50040978,73.256,428348
amsterdam_wlan_noload,vegas,28,47182427.1335733,73.306,440728
amsterdam_wlan_noload,vegas,29,42981686.044093914,76.202,440728
amsterdam_wlan_noload,vegas,30,43002281.2076307,72.497,438252
amsterdam_wlan_noload,vegas,31,47184598.16203021,76.083,443204
amsterdam_wlan_noload,vegas,32,46128578.6655854,76.713,435776
amsterdam_wlan_noload,vegas,33,42989468.732253216,72.432,444442
amsterdam_wlan_noload,vegas,34,44052217.782909736,74.858,450632
amsterdam_wlan_noload,vegas,35,51379709.505151935,72.819,451870
amsterdam_wlan_noload,vegas,36,48234208.501713626,76.129,454346
amsterdam_wlan_noload,vegas,37,47186769.39028954,72.739,454346
amsterdam_wlan_noload,vegas,38,48232955.049230434,73.279,455584
amsterdam_wlan_noload,vegas,39,48235942.16835777,72.876,460536
amsterdam_wlan_noload,vegas,40,44039840.25280941,85.738,461774
amsterdam_wlan_noload,vegas,41,49283218.87543772,73.699,460536
amsterdam_wlan_noload,vegas,42,49282825.25123542,72.994,465488
amsterdam_wlan_noload,vegas,43,45087956.38960948,76.598,461774
amsterdam_wlan_noload,vegas,44,45089082.439692825,73.23,460536
amsterdam_wlan_noload,vegas,45,49282972.1252024,73.571,466726
amsterdam_wlan_noload,vegas,46,50332452.01284334,72.804,467964
amsterdam_wlan_noload,vegas,47,51379556.38367488,74.495,476630
amsterdam_wlan_noload,vegas,48,47186204.06421009,72.925,476630
amsterdam_wlan_noload,vegas,49,49252928.198624164,72.741,476630
amsterdam_wlan_noload,vegas,50,52464004.87349425,74.065,477868
amsterdam_wlan_noload,vegas,51,46098206.2283032,72.372,479106
amsterdam_wlan_noload,vegas,52,45124642.395386554,74.928,477868
amsterdam_wlan_noload,vegas,53,52406109.82412324,73.147,475392
amsterdam_wlan_noload,vegas,54,48255777.51046037,74.64,474154
amsterdam_wlan_noload,vegas,55,51382177.94930432,72.471,477868
amsterdam_wlan_noload,vegas,56,47186673.76204063,73.399,486534
amsterdam_wlan_noload,vegas,57,51378221.2030719,74.804,487772
amsterdam_wlan_noload,vegas,58,51379348.139930725,72.898,491486
amsterdam_wlan_noload,vegas,59,52385741.641733676,72.94,496438
cairo_lan_load,bbr,0,31451524.80312195,117.664,1164192
cairo_lan_load,bbr,1,158327539.5992763,117.977,8285456
cairo_lan_load,bbr,2,169865565.83261693,117.827,8163824
cairo_lan_load,bbr,3,173027498.39703462,118.307,2796088
cairo_lan_load,bbr,4,160426505.4470566,117.832,7622272
cairo_lan_load,bbr,5,171976099.53986356,117.723,7471680
cairo_lan_load,bbr,6,166721576.6491688,117.726,7477472
cairo_lan_load,bbr,7,145750309.14612868,117.785,3004600
cairo_lan_load,bbr,8,177183469.65346652,117.825,7506432
cairo_lan_load,bbr,9,173035626.199158,117.742,7561456
cairo_lan_load,bbr,10,184537936.70910826,117.78,6397264
cairo_lan_load,bbr,11,126886068.23992,117.766,6304592
cairo_lan_load,bbr,12,184546230.0536287,117.761,6397264
cairo_lan_load,bbr,13,184557307.340849,117.873,2726584
cairo_lan_load,bbr,14,171962671.58363688,117.886,7483264
cairo_lan_load,bbr,15,179317077.2493847,117.699,7431136
cairo_lan_load,bbr,16,159379562.099883,117.877,7486160
cairo_lan_load,bbr,17,176033495.01891783,117.753,7457200
cairo_lan_load,bbr,18,184684378.68579736,117.795,6362512
cairo_lan_load,bbr,19,164625941.37646216,117.782,7121264
cairo_lan_load,bbr,20,182454409.90118825,117.765,6330656
cairo_lan_load,bbr,21,183419351.7924515,117.742,6032368
cairo_lan_load,bbr,22,195114543.8174344,117.838,5916528
cairo_lan_load,bbr,23,161477797.3023223,117.739,2749752
cairo_lan_load,bbr,24,187705620.83924133,117.893,7483264
cairo_lan_load,bbr,25,196072329.0358371,117.751,6368304
cairo_lan_load,bbr,26,149945313.3824175,117.831,5792
cairo_lan_load,bbr,27,160437578.81018937,117.784,6301696
cairo_lan_load,bbr,28,184540884.3907396,117.88,6180064
cairo_lan_load,bbr,29,146812829.762107,117.731,4181824
cairo_lan_load,bbr,30,155188933.50063735,117.717,7419552
cairo_lan_load,bbr,31,170912427.674447,117.695,7480368
cairo_lan_load,bbr,32,174056644.27924755,117.734,7271856
cairo_lan_load,bbr,33,163589966.39652017,117.823,3085688
cairo_lan_load,bbr,34,189781826.44816107,117.782,7570144
cairo_lan_load,bbr,35,152044127.1899248,117.862,2738168
cairo_lan_load,bbr,36,160427805.8664439,117.784,7741008
cairo_lan_load,bbr,37,166723584,117.763,7381904
cairo_lan_load,bbr,38,184559716.57936576,117.757,6345136
cairo_lan_load,bbr,39,125822835.31391186,117.923,6374096
cairo_lan_load,bbr,40,191893628.5303268,117.725,6255360
cairo_lan_load,bbr,41,148902708.91236123,117.69,4429432
cairo_lan_load,bbr,42,171956153.1182639,117.786,7457200
cairo_lan_load,bbr,43,180360662.17326415,117.741,6626048
cairo_lan_load,bbr,44,173016772.5173487,117.825,6342240
cairo_lan_load,bbr,45,180348213.7608035,122.826,6876552
cairo_lan_load,bbr,46,179312417.0705195,117.783,8065360
cairo_lan_load,bbr,47,157283718.7957063,117.79,8013232
cairo_lan_load,bbr,48,182448396.08031294,117.845,7972688
cairo_lan_load,bbr,49,177224935.6216956,117.762,7523808
cairo_lan_load,bbr,50,184549563.00018948,117.715,6359616
cairo_lan_load,bbr,51,195035717.25173226,117.698,5792
cairo_lan_load,bbr,52,102760031.50168812,117.802,7218280
cairo_lan_load,bbr,53,195032020.54976633,117.766,6316176
cairo_lan_load,bbr,54,184551224.01850528,117.714,5994720
cairo_lan_load,bbr,55,184548826.00163913,117.749,5890464
cairo_lan_load,bbr,56,170905928.7118614,117.771,6935920
cairo_lan_load,bbr,57,181405821.33853775,117.759,4409160
cairo_lan_load,bbr,58,173024383.6295729,117.811,6382784
cairo_lan_load,bbr,59,184315658.3607941,117.772,6165584
cairo_lan_load,cubic,0,38779125.77878025,118.012,1853440
cairo_lan_load,cubic,1,97518248.0672426,118.639,2891656
cairo_lan_load,cubic,2,156236892.75555065,118.674,5719600
cairo_lan_load,cubic,3,205515555.1387963,118.705,5719600
cairo_lan_load,cubic,4,213916350.9691557,118.296,5719600
cairo_lan_load,cubic,5,186643724.542109,118.507,5719600
cairo_lan_load,cubic,6,180356329.7587713,118.744,5719600
cairo_lan_load,cubic,7,221241571.0367483,118.665,5719600
cairo_lan_load,cubic,8,199237408.44369563,118.6,5719600
cairo_lan_load,cubic,9,199226661.288756,118.494,5719600
cairo_lan_load,cubic,10,193987334.69059375,124.264,5719600
cairo_lan_load,cubic,11,229636775.25815833,118.626,5719600
cairo_lan_load,cubic,12,188746132.53186774,118.517,5719600
cairo_lan_load,cubic,13,183494368.97539154,118.317,5719600
cairo_lan_load,cubic,14,208672046.89092806,118.823,5719600
cairo_lan_load,cubic,15,195026371.1439093,118.392,5719600
cairo_lan_load,cubic,16,197144908.3078939,118.601,5719600
cairo_lan_load,cubic,17,201196811.7136661,118.578,5719600
cairo_lan_load,cubic,18,207737907.1554919,118.623,5719600
cairo_lan_load,cubic,19,191899382.0184021,118.62,5719600
cairo_lan_load,cubic,20,196065668.1605668,118.471,5719600
cairo_lan_load,cubic,21,224279309.1998711,118.751,5719600
cairo_lan_load,cubic,22,200384220.5388837,118.601,5719600
cairo_lan_load,cubic,23,197151407.10410872,118.613,5719600
cairo_lan_load,cubic,24,163446278.42262506,118.446,4073224
cairo_lan_load,cubic,25,221411610.32665953,118.362,4073224
cairo_lan_load,cubic,26,192941066.04923278,118.366,4073224
cairo_lan_load,cubic,27,199225260.087698,118.454,4073224
cairo_lan_load,cubic,28,197144308.98298606,118.406,4073224
cairo_lan_load,cubic,29,222297900.00020218,117.914,4073224
cairo_lan_load,cubic,30,191879617.99950126,118.354,4073224
cairo_lan_load,cubic,31,197140959.8814607,118.409,4073224
cairo_lan_load,cubic,32,198181655.44066063,124.056,4073224
cairo_lan_load,cubic,33,209703450.6582964,118.365,4073224
cairo_lan_load,cubic,34,210774731.06939247,118.388,4073224
cairo_lan_load,cubic,35,195031811.30667582,118.433,4073224
cairo_lan_load,cubic,36,199227041.27888092,118.469,4073224
cairo_lan_load,cubic,37,212849865.0749983,118.332,4073224
cairo_lan_load,cubic,38,208682483.01772067,118.424,4073224
cairo_lan_load,cubic,39,193978420.34155366,118.438,4073224
cairo_lan_load,cubic,40,192941457.06251723,118.567,4073224
cairo_lan_load,cubic,41,217062179.65987858,118.38,4073224
cairo_lan_load,cubic,42,193987138.126723,118.402,4073224
cairo_lan_load,cubic,43,186640921.16843337,123.377,4073224
cairo_lan_load,cubic,44,180361027.6966629,118.344,4073224
cairo_lan_load,cubic,45,173006047.96736315,118.281,3061072
cairo_lan_load,cubic,46,195045668.81879127,118.959,3286960
cairo_lan_load,cubic,47,192929313.3896737,123.714,3292752
cairo_lan_load,cubic,48,203306853.455798,118.282,3294200
cairo_lan_load,cubic,49,218227755.39873376,118.289,3297096
cairo_lan_load,cubic,50,204349105.543461,118.301,3297096
cairo_lan_load,cubic,51,195152037.27698383,123.704,3297096
cairo_lan_load,cubic,52,193873151.9641628,123.877,3297096
cairo_lan_load,cubic,53,220342643.60467,118.278,3297096
cairo_lan_load,cubic,54,201315120.6536607,118.269,3437552
cairo_lan_load,cubic,55,203425574.89147857,118.347,3437552
cairo_lan_load,cubic,56,193995093.50037357,118.274,3437552
cairo_lan_load,cubic,57,196077237.33879963,118.33,3439000
cairo_lan_load,cubic,58,195040204.6317217,118.252,3439000
cairo_lan_load,cubic,59,223153876.5946324,118.321,3439000
cairo_lan_load,reno,0,39838835.49847469,114.595,1853440
cairo_lan_load,reno,1,200289631.86116558,115.783,7793136
cairo_lan_load,reno,2,181394933.5436542,115.661,2874280
cairo_lan_load,reno,3,211811493.5034796,114.874,3898016
cairo_lan_load,reno,4,197129327.04447466,114.849,3898016
cairo_lan_load,reno,5,216004493.02165917,114.946,3898016
cairo_lan_load,reno,6,197141946.97324157,120.079,3899464
cairo_lan_load,reno,7,209715412.50021532,115.349,3899464
cairo_lan_load,reno,8,218869606.59565786,114.851,3899464
cairo_lan_load,reno,9,204734992.94425517,114.782,3899464
cairo_lan_load,reno,10,204270085.8435189,120.168,3899464
cairo_lan_load,reno,11,217275327.7653148,114.848,3899464
cairo_lan_load,reno,12,191701354.10084346,114.902,3899464
cairo_lan_load,reno,13,222503039.74069747,114.96,3899464
cairo_lan_load,reno,14,192942618.6113265,114.89,3899464
cairo_lan_load,reno,15,217064560.33838487,114.902,3899464
cairo_lan_load,reno,16,191887303.52308035,114.846,3899464
cairo_lan_load,reno,17,218108384.09601033,114.933,3899464
cairo_lan_load,reno,18,202372538.40916842,114.921,3899464
cairo_lan_load,reno,19,226484937.2469557,114.817,3899464
cairo_lan_load,reno,20,200088341.80208656,114.886,3899464
cairo_lan_load,reno,21,218301157.40853208,114.87,3899464
cairo_lan_load,reno,22,196101560.43699858,120.45,3899464
cairo_lan_load,reno,23,224393471.76431462,114.848,3899464
cairo_lan_load,reno,24,200229752.38351923,120.226,3899464
cairo_lan_load,reno,25,202411193.0367169,114.849,3899464
cairo_lan_load,reno,26,174065701.3999842,114.624,3899464
cairo_lan_load,reno,27,217054585.12692782,114.873,3899464
cairo_lan_load,reno,28,199046519.35122508,114.838,3899464
cairo_lan_load,reno,29,217257063.37594327,114.885,3899464
cairo_lan_load,reno,30,187688346.99326038,114.386,3899464
cairo_lan_load,reno,31,219998339.11605707,114.887,3900912
cairo_lan_load,reno,32,200466256.1346651,114.866,3900912
cairo_lan_load,reno,33,216010325.4373339,114.882,3900912
cairo_lan_load,reno,34,180352363.04068956,114.796,3900912
cairo_lan_load,reno,35,211808968.55404732,114.855,3900912
cairo_lan_load,reno,36,205533845.06581846,114.875,3900912
cairo_lan_load,reno,37,192931429.22269624,114.832,3902360
cairo_lan_load,reno,38,223357631.41117263,114.813,3902360
cairo_lan_load,reno,39,192927565.56261447,114.862,3902360
cairo_lan_load,reno,40,217902260.42040133,114.889,3902360
cairo_lan_load,reno,41,209713725.01037413,114.813,3902360
cairo_lan_load,reno,42,209920713.6992043,114.897,3902360
cairo_lan_load,reno,43,210736594.25602233,114.856,3902360
cairo_lan_load,reno,44,213920418.55687788,114.774,3902360
cairo_lan_load,reno,45,205531786.82708892,114.866,3902360
cairo_lan_load,reno,46,205325009.382091,114.899,3902360
cairo_lan_load,reno,47,218288486.24302515,114.926,3902360
cairo_lan_load,reno,48,190856291.877292,114.885,3902360
cairo_lan_load,reno,49,220200750.00020027,114.901,3902360
cairo_lan_load,reno,50,196087826.086317,120.374,3902360
cairo_lan_load,reno,51,216846182.4083233,114.87,3902360
cairo_lan_load,reno,52,198345891.99429587,120.918,3902360
cairo_lan_load,reno,53,231775621.7036062,114.735,3902360
cairo_lan_load,reno,54,204267020.71177232,114.778,3902360
cairo_lan_load,reno,55,219151939.8759,114.812,3902360
cairo_lan_load,reno,56,217273370.25658572,114.744,3902360
cairo_lan_load,reno,57,139323088.738788,114.611,1953352
cairo_lan_load,reno,58,131192830.0357886,114.519,1964936
cairo_lan_load,reno,59,135156018.3667078,114.522,1977968
cairo_lan_load,vegas,0,38757277.72834062,116.267,1575424
cairo_lan_load,vegas,1,197119081.8847519,114.913,6511656
cairo_lan_load,vegas,2,210721423.76224336,120.349,6500072
cairo_lan_load,vegas,3,198223882.6484291,114.596,6489936
cairo_lan_load,vegas,4,191849110.71431464,115.036,6484144
cairo_lan_load,vegas,5,174108707.05277923,114.992,2851112
cairo_lan_load,vegas,6,158336240.63510066,114.86,2865592
cairo_lan_load,vegas,7,145746955.92902526,114.294,3249312
cairo_lan_load,vegas,8,214954646.30485,114.763,3246416
cairo_lan_load,vegas,9,105910727.50810082,114.43,1624656
cairo_lan_load,vegas,10,118440292.10328996,114.314,1637688
cairo_lan_load,vegas,11,104897039.8288274,114.255,823912
cairo_lan_load,vegas,12,92274226.0023131,116.783,1656512
cairo_lan_load,vegas,13,120585032.51209128,114.506,1624656
cairo_lan_load,vegas,14,114296609.77916507,114.43,1679680
cairo_lan_load,vegas,15,93320460.5842167,115.575,1689816
cairo_lan_load,vegas,16,130024857.76580994,118.599,1702848
cairo_lan_load,vegas,17,120583350.69423085,114.4,1715880
cairo_lan_load,vegas,18,0,114.4,1448
cairo_lan_load,vegas,19,0,114.4,1448
cairo_lan_load,vegas,20,0,114.4,1448
cairo_lan_load,vegas,21,0,114.4,1448
cairo_lan_load,vegas,22,0,114.4,1448
cairo_lan_load,vegas,23,0,114.4,1448
cairo_lan_load,vegas,24,58719843.00290475,114.317,861560
cairo_lan_load,vegas,25,59769369.94234164,114.294,874592
cairo_lan_load,vegas,26,71306946.4502145,114.322,887624
cairo_lan_load,vegas,27,58718905.03108227,114.338,900656
cairo_lan_load,vegas,28,51377963.97441452,118.908,910792
cairo_lan_load,vegas,29,71303882.00714977,117.503,923824
cairo_lan_load,vegas,30,71307516.0151226,114.367,936856
cairo_lan_load,vegas,31,49281250.817301586,114.286,834048
cairo_lan_load,vegas,32,67109468.00543623,114.62,960024
cairo_lan_load,vegas,33,73397240.1292365,114.367,809432
cairo_lan_load,vegas,34,60820387.89600006,114.314,983192
cairo_lan_load,vegas,35,71302454.0071496,116.747,994776
cairo_lan_load,vegas,36,74447777.76679628,115.364,1007808
cairo_lan_load,vegas,37,71303240.2500732,116.189,1020840
cairo_lan_load,vegas,38,61864995.7657861,114.427,1032424
cairo_lan_load,vegas,39,74447254.16120864,117.714,1044008
cairo_lan_load,vegas,40,70254449.62528853,116.06,1055592
cairo_lan_load,vegas,41,79694407.58689757,114.331,1067176
cairo_lan_load,vegas,42,60816922.25387967,114.45,1078760
cairo_lan_load,vegas,43,83887170.01416343,114.324,1091792
cairo_lan_load,vegas,44,71263613.95401646,114.649,1104824
cairo_lan_load,vegas,45,82882261.92008615,114.348,1117856
cairo_lan_load,vegas,46,71301102.5598314,115.58,1129440
cairo_lan_load,vegas,47,83888680.080588,114.31,1142472
cairo_lan_load,vegas,48,83884490.03013673,115.419,1155504
cairo_lan_load,vegas,49,70228538.66524813,114.287,1167088
cairo_lan_load,vegas,50,71332198.814976,117.892,1177224
cairo_lan_load,vegas,51,88076856.141306,114.954,1190256
cairo_lan_load,vegas,52,87018758.20701595,114.29,1203288
cairo_lan_load,vegas,53,81809461.7788791,114.263,1213424
cairo_lan_load,vegas,54,80733653.55576767,116.968,1225008
cairo_lan_load,vegas,55,70255224.31819105,114.409,1235144
cairo_lan_load,vegas,56,83890525.2355465,114.297,983192
cairo_lan_load,vegas,57,41940690.131659284,114.301,631328
cairo_lan_load,vegas,58,37732623.8799989,114.32,642912
cairo_lan_load,vegas,59,48218487.56476642,115.065,654496
cairo_lan_noload,bbr,0,31421773.871387616,114.757,1371256
cairo_lan_noload,bbr,1,190845985.01413605,114.608,8108800
cairo_lan_noload,bbr,2,197128340.07906565,114.618,6785328
cairo_lan_noload,bbr,3,161490069.6681649,114.588,7552768
cairo_lan_noload,bbr,4,182441088.679646,114.669,6371200
cairo_lan_noload,bbr,5,171997424.57308975,114.654,6959088
cairo_lan_noload,bbr,6,181398760.88166532,114.611,7520912
cairo_lan_noload,bbr,7,196090187.08881372,114.652,6434912
cairo_lan_noload,bbr,8,155168456.7858406,114.823,2700520
cairo_lan_noload,bbr,9,164635656.2668206,114.684,7465888
cairo_lan_noload,bbr,10,198198903.32937288,114.756,6374096
cairo_lan_noload,bbr,11,197133662.75958723,114.74,6327760
cairo_lan_noload,bbr,12,186636271.31366116,114.633,6362512
cairo_lan_noload,bbr,13,198197119.33319727,114.734,6252464
cairo_lan_noload,bbr,14,148866682.7510206,114.602,7468784
cairo_lan_noload,bbr,15,153114145.17518756,119.677,5792
cairo_lan_noload,bbr,16,131081172.51685469,114.62,7544080
cairo_lan_noload,bbr,17,193971622.40033263,114.623,6614464
cairo_lan_noload,bbr,18,196091168.90856954,114.631,6162688
cairo_lan_noload,bbr,19,184539784.4985207,114.575,6217712
cairo_lan_noload,bbr,20,184566724.630711,114.857,7074928
cairo_lan_noload,bbr,21,153054437.26585522,114.717,4138384
cairo_lan_noload,bbr,22,184582051.78445673,114.601,7497744
cairo_lan_noload,bbr,23,159359330.6814429,114.666,7454304
cairo_lan_noload,bbr,24,183505382.9269556,114.697,7309504
cairo_lan_noload,bbr,25,187729086.5890047,114.634,6304592
cairo_lan_noload,bbr,26,108993266.546453,115.324,6064224
cairo_lan_noload,bbr,27,184509344.68523037,114.786,7665712
cairo_lan_noload,bbr,28,198289125.60851562,114.651,6591296
cairo_lan_noload,bbr,29,173037359.1288206,114.66,7257376
cairo_lan_noload,bbr,30,186664262.9349927,114.734,7454304
cairo_lan_noload,bbr,31,160426352.45792648,114.721,9498880
cairo_lan_noload,bbr,32,196077821.67694968,114.734,6738992
cairo_lan_noload,bbr,33,168800995.68351775,114.58,6990944
cairo_lan_noload,bbr,34,175100982.84255856,114.999,7347152
cairo_lan_noload,bbr,35,199232824.43249246,114.651,6101872
cairo_lan_noload,bbr,36,152043520,114.632,7043072
cairo_lan_noload,bbr,37,136316245.0136687,114.634,7095200
cairo_lan_noload,bbr,38,169868299.50603494,114.652,7242896
cairo_lan_noload,bbr,39,175113413.1960163,114.72,2703416
cairo_lan_noload,bbr,40,179269738.53674945,114.958,5792
cairo_lan_noload,bbr,41,126904472.89993773,114.653,5861504
cairo_lan_noload,bbr,42,165670544.62024924,114.59,7193664
cairo_lan_noload,bbr,43,173041856.65583283,114.848,7402176
cairo_lan_noload,bbr,44,184551587.0264893,114.834,6394368
cairo_lan_noload,bbr,45,185569370.902015,114.609,2767128
cairo_lan_noload,bbr,46,181432132.59704283,114.594,7332672
cairo_lan_noload,bbr,47,162501810.89334407,114.77,2704864
cairo_lan_noload,bbr,48,179339676.13875094,114.611,8743024
cairo_lan_noload,bbr,49,198180675.00018024,114.674,7735216
cairo_lan_noload,bbr,50,160430846.6352343,114.621,7491952
cairo_lan_noload,bbr,51,185599810.51861042,114.664,7416656
cairo_lan_noload,bbr,52,103808813.62542634,114.745,3725704
cairo_lan_noload,bbr,53,196050571.85197,114.667,7109680
cairo_lan_noload,bbr,54,171964578.020684,114.712,7445616
cairo_lan_noload,bbr,55,163579328.26325083,114.74,2780160
cairo_lan_noload,bbr,56,186678640.2739214,114.718,7639648
cairo_lan_noload,bbr,57,184524827.26590386,114.644,2722240
cairo_lan_noload,bbr,58,190832824.336015,114.65,6411744
cairo_lan_noload,bbr,59,173925862.10473824,114.646,7387696
cairo_lan_noload,cubic,0,47111674.50694777,114.732,1853440
cairo_lan_noload,cubic,1,0,114.968,1670992
cairo_lan_noload,cubic,2,0,115.4,1670992
cairo_lan_noload,cubic,3,0,115.401,1670992
cairo_lan_noload,cubic,4,0,115.305,5792
cairo_lan_noload,cubic,5,33541920.66680069,115.853,2163312
cairo_lan_noload,cubic,6,0,115.439,2163312
cairo_lan_noload,cubic,7,0,115.571,2163312
cairo_lan_noload,cubic,8,0,115.196,2163312
cairo_lan_noload,cubic,9,0,115.288,2163312
cairo_lan_noload,cubic,10,0,115.29,2163312
cairo_lan_noload,cubic,11,0,115.293,2163312
cairo_lan_noload,cubic,12,0,115.433,2163312
cairo_lan_noload,cubic,13,0,115.451,2163312
cairo_lan_noload,cubic,14,11534439.813434353,115.595,2163312
cairo_lan_noload,cubic,15,0,115.556,2163312
cairo_lan_noload,cubic,16,32497666.31387001,115.267,1537776
cairo_lan_noload,cubic,17,0,115.423,1537776
cairo_lan_noload,cubic,18,0,115.523,1537776
cairo_lan_noload,cubic,19,0,115.092,1537776
cairo_lan_noload,cubic,20,0,115.061,1537776
cairo_lan_noload,cubic,21,0,115.048,1537776
